transaction_id,amount,merchant_risk_band,hour_of_day,is_international,days_since_last_transaction,distance_from_home_km,cardholder_age_years,is_fraud
53313,12.45,1,8,0,0,59,40,0
53314,25.61,1,19,0,0,70,50,0
53315,34.66,1,15,0,1,22,30,0
53316,17.79,1,20,1,10,117,28,0
53317,46.18,1,22,0,1,2,63,0
53318,2.0,2,10,1,1,23,37,0
53319,37.67,3,12,0,1,13,35,0
53320,86.22,1,6,0,1,56,45,0
53321,3.61,1,0,0,6,22,45,0
53322,14.55,1,18,0,3,78,60,0
53323,225.3,3,20,0,1,18,42,0
53324,32.12,1,5,0,1,9,53,0
53325,14.23,1,6,0,0,0,34,0
53326,98.83,3,6,0,6,15,30,0
53327,8.17,1,9,0,1,23,30,0
53328,9.19,1,20,0,0,2,33,0
53329,10.38,1,11,0,1,43,69,0
53330,226.89,3,14,0,0,58,36,0
53331,9.25,1,9,0,1,1,36,0
53332,32.97,1,2,0,4,41,55,0
53333,167.25,1,11,0,0,32,55,0
53334,9.48,1,11,0,7,39,28,0
53335,3.49,3,11,0,3,42,41,0
53336,609.51,1,8,0,0,6,18,0
53337,43.45,1,10,0,1,74,52,0
53338,15.43,1,1,0,3,99,54,0
53339,29.47,1,18,0,1,62,54,0
53340,98.75,1,13,0,4,47,74,0
53341,4.57,1,19,0,0,17,51,0
53342,19.42,3,18,0,0,68,45,0
53343,106.14,3,15,0,10,69,47,0
53344,259.35,3,11,0,6,28,35,0
53345,255.96,1,7,0,3,10,75,0
53346,42.24,1,11,0,1,9,71,0
53347,272.45,3,13,1,2,15,36,0
53348,3.78,1,11,0,4,10,27,0
53349,44.37,1,17,0,7,40,45,1
53350,2.0,1,20,1,0,16,43,0
53351,243.67,2,19,0,2,13,45,0
53352,65.62,1,11,0,4,54,47,0
53353,384.5,1,19,0,0,41,18,0
53354,16.35,2,12,0,0,29,40,0
53355,6.1,2,10,0,0,24,46,0
53356,104.81,1,18,1,11,38,29,0
53357,29.44,1,15,0,3,35,63,0
53358,155.4,1,11,0,3,23,35,0
53359,102.73,3,9,1,2,53,40,0
53360,24.42,1,5,0,2,30,70,0
53361,35.09,1,8,0,0,69,19,0
53362,26.82,1,3,0,2,42,43,0
53363,37.91,3,10,0,2,36,29,0
53364,18.76,2,10,0,2,8,50,0
53365,81.06,1,11,0,3,46,51,0
53366,3.8,1,14,0,10,11,45,0
53367,2.93,1,15,0,2,49,30,0
53368,20.32,1,11,0,1,35,30,0
53369,16.06,1,18,1,0,80,35,0
53370,18.38,1,8,0,1,10,29,0
53371,183.19,3,0,0,1,33,51,0
53372,43.19,1,8,0,3,23,36,0
53373,100.04,3,2,0,1,110,46,0
53374,71.7,1,16,0,2,12,36,1
53375,259.71,1,11,0,3,45,63,0
53376,15.86,1,12,0,4,30,59,0
53377,77.02,3,0,0,1,18,43,0
53378,27.53,3,8,0,1,8,51,0
53379,8.61,1,9,0,0,7,59,0
53380,7.49,1,12,0,1,19,44,0
53381,27.37,1,11,0,0,77,33,0
53382,143.84,2,11,0,5,15,54,0
53383,17.08,1,7,1,7,32,42,0
53384,18.89,1,9,1,1,87,19,0
53385,14.79,1,10,0,0,46,38,0
53386,7.66,2,11,0,8,16,62,0
53387,19.41,1,20,0,1,27,46,0
53388,158.76,3,19,0,1,8,18,0
53389,51.38,1,22,0,0,11,34,0
53390,17.37,1,20,0,0,57,38,0
53391,22.29,3,13,0,2,7,28,0
53392,56.36,1,11,0,1,41,23,0
53393,16.64,1,7,0,1,5,18,0
53394,115.85,1,16,0,1,43,42,0
53395,182.99,2,15,0,1,6,49,0
53396,8.13,1,11,0,3,3,18,0
53397,24.62,1,23,0,0,16,73,0
53398,61.48,1,1,0,3,46,28,0
53399,198.59,3,15,0,1,10,49,0
53400,2.0,3,7,0,7,12,51,0
53401,15.94,1,18,0,1,69,23,0
53402,2.0,2,14,1,1,20,40,0
53403,97.9,1,16,0,2,15,58,0
53404,36.64,2,8,0,1,18,27,1
53405,138.89,1,13,0,7,36,64,0
53406,26.83,1,14,0,1,47,18,0
53407,27.17,1,16,0,3,3,44,0
53408,58.23,1,15,1,1,46,52,0
53409,40.6,1,8,0,1,21,36,0
53410,18.44,1,15,1,1,22,56,0
53411,113.92,1,19,0,4,3,35,0
53412,154.41,1,22,0,12,34,45,0
53413,55.56,2,10,0,1,87,57,0
53414,220.62,3,11,0,1,20,25,0
53415,248.63,2,9,0,2,43,51,0
53416,16.83,3,17,0,0,9,36,0
53417,37.25,1,11,0,0,1,54,0
53418,59.28,1,2,0,2,54,30,0
53419,4.56,2,16,1,2,61,59,0
53420,41.63,1,19,0,1,9,18,0
53421,30.63,1,15,0,2,45,28,0
53422,13.83,3,1,0,3,6,74,0
53423,50.0,3,6,0,2,46,52,0
53424,10.64,1,8,0,2,8,29,0
53425,4.81,1,11,0,2,8,27,0
53426,2.0,2,19,0,5,140,36,0
53427,3.86,1,17,0,2,5,41,0
53428,7.46,3,11,0,1,1,40,0
53429,37.38,3,14,0,2,60,62,0
53430,55.02,1,18,0,4,89,75,0
53431,16.39,1,16,0,5,36,42,0
53432,78.89,1,16,0,2,12,48,0
53433,54.02,3,4,0,2,19,39,0
53434,11.1,3,16,0,2,14,29,0
53435,10.25,1,20,0,0,8,54,0
53436,176.5,1,1,0,2,67,45,0
53437,18.1,1,9,0,0,13,62,0
53438,342.82,2,20,0,3,16,33,0
53439,6.85,1,10,0,2,36,43,0
53440,25.58,1,10,0,6,21,22,0
53441,4.91,1,13,0,14,5,44,0
53442,2.66,1,12,0,1,3,49,0
53443,14.5,3,18,0,1,3,34,0
53444,89.69,1,1,0,4,36,45,0
53445,15.26,3,15,0,6,5,48,0
53446,74.88,1,11,0,1,7,18,0
53447,11.14,1,11,0,3,71,25,1
53448,202.89,1,12,0,0,14,42,0
53449,11.95,2,18,0,1,3,36,0
53450,237.05,1,13,0,6,10,59,0
53451,37.35,3,8,0,1,43,50,0
53452,9.08,1,9,0,0,9,46,0
53453,11.42,1,18,0,7,17,54,0
53454,57.56,1,10,0,2,15,54,0
53455,7.94,1,16,0,0,1,34,0
53456,49.95,1,14,0,5,39,53,0
53457,13.54,3,9,0,9,21,70,0
53458,8.45,2,7,0,16,29,56,0
53459,11.51,1,15,0,5,26,39,0
53460,4.51,1,12,0,0,14,18,0
53461,40.58,1,16,0,1,23,23,0
53462,44.47,1,16,0,2,17,46,0
53463,12.68,1,10,0,1,1,31,0
53464,12.14,1,23,0,2,60,25,0
53465,4.83,1,20,0,2,24,56,0
53466,14.67,1,11,0,0,14,61,0
53467,60.34,3,10,1,2,20,28,0
53468,13.46,2,11,0,0,4,67,0
53469,45.93,1,6,0,0,79,35,0
53470,71.35,1,13,0,2,11,47,0
53471,7.07,2,20,1,1,31,18,0
53472,576.25,1,7,0,0,7,57,0
53473,109.47,1,16,0,5,32,20,0
53474,20.97,1,14,0,4,12,21,0
53475,3.4,2,6,0,4,7,47,1
53476,8.8,2,12,0,6,1,20,0
53477,423.0,2,23,0,0,8,42,0
53478,60.23,3,9,0,0,1,23,0
53479,16.47,3,21,0,3,18,58,0
53480,18.74,1,12,0,11,20,56,0
53481,208.4,1,20,0,10,7,31,0
53482,58.87,1,21,0,2,57,54,0
53483,20.17,1,10,0,1,51,32,0
53484,3.98,1,16,0,9,23,56,0
53485,26.34,3,14,0,6,15,46,0
53486,73.41,2,13,1,2,23,63,0
53487,64.9,1,8,0,2,22,34,0
53488,9.04,1,13,0,3,26,42,0
53489,33.28,3,4,0,3,33,50,0
53490,70.82,1,16,0,1,30,67,0
53491,219.29,1,21,0,2,12,45,0
53492,21.32,3,9,1,3,44,29,0
53493,353.19,1,11,0,5,28,18,0
53494,66.24,3,9,0,3,86,39,0
53495,16.19,1,11,0,1,36,44,0
53496,9.25,1,10,0,1,22,18,0
53497,2.02,1,23,0,1,65,44,0
53498,9.37,2,0,0,2,74,56,0
53499,244.14,3,15,0,0,247,23,0
53500,19.35,1,17,0,6,54,34,0
53501,4.16,1,6,0,0,9,18,0
53502,11.58,1,12,0,1,5,36,0
53503,36.56,3,9,0,4,27,34,0
53504,22.09,3,7,0,0,3,57,0
53505,56.47,1,10,0,1,28,42,0
53506,22.4,3,6,0,5,4,51,0
53507,15.94,1,17,0,3,20,56,0
53508,31.71,3,0,0,1,43,77,1
53509,7.9,3,17,0,1,14,46,0
53510,43.21,3,3,0,3,12,29,0
53511,9.45,1,11,0,0,34,30,0
53512,27.0,1,8,0,3,18,49,0
53513,51.88,1,14,0,2,57,52,0
53514,21.34,3,22,1,1,12,48,0
53515,33.21,1,7,0,10,56,33,0
53516,84.13,1,14,0,2,19,65,0
53517,13.4,1,12,0,0,36,43,0
53518,305.18,1,17,0,6,6,30,0
53519,6.63,3,13,0,3,16,64,0
53520,169.47,1,12,0,3,28,72,0
53521,59.9,1,18,0,8,21,68,0
53522,63.0,1,22,0,12,49,25,0
53523,127.66,1,21,0,1,23,71,1
53524,35.25,1,4,1,3,23,36,0
53525,44.71,1,20,0,2,3,34,0
53526,38.54,1,14,0,3,12,49,0
53527,106.27,1,21,0,4,25,39,0
53528,134.19,1,16,0,10,7,35,0
53529,35.2,3,7,0,9,84,37,0
53530,22.3,1,16,0,3,36,46,0
53531,9.11,1,6,0,6,23,38,0
53532,45.72,1,12,0,0,25,55,0
53533,18.91,2,6,0,0,7,41,1
53534,3.51,1,15,0,2,13,31,0
53535,29.88,1,10,0,0,26,26,0
53536,37.82,1,23,0,1,14,50,0
53537,99.78,1,16,0,1,28,46,0
53538,34.15,1,21,0,0,51,50,0
53539,9.2,3,23,0,2,21,45,0
53540,132.27,3,18,0,2,36,50,0
53541,2.35,1,14,0,2,14,33,0
53542,4.73,1,14,0,2,2,41,0
53543,24.69,1,12,0,4,19,68,0
53544,22.99,3,9,0,4,3,48,0
53545,24.9,3,17,0,0,67,60,0
53546,11.5,1,9,1,1,13,24,0
53547,115.71,1,9,0,6,21,36,0
53548,25.84,1,15,0,3,59,32,0
53549,5.6,3,13,0,15,99,26,0
53550,53.75,1,18,0,2,17,43,0
53551,11.9,1,11,0,1,22,37,0
53552,9.54,2,14,0,3,75,41,0
53553,29.24,1,8,0,2,104,45,0
53554,264.3,1,16,0,4,3,38,0
53555,2.0,1,12,0,2,58,51,0
53556,3.82,2,0,0,5,50,58,0
53557,9.84,3,17,1,3,7,18,1
53558,277.81,1,6,0,5,34,37,0
53559,7.44,3,8,0,2,58,56,0
53560,121.22,1,17,0,5,69,33,0
53561,96.82,1,8,0,1,42,67,0
53562,134.19,3,9,0,2,106,68,0
53563,9.56,1,9,0,3,46,29,0
53564,35.26,1,6,0,2,17,38,0
53565,77.83,1,9,1,0,0,49,0
53566,52.18,1,9,0,2,55,68,0
53567,1254.53,3,20,0,2,22,51,0
53568,377.62,1,13,1,5,10,48,0
53569,145.41,1,6,0,2,6,48,0
53570,81.06,3,18,0,1,8,51,0
53571,89.66,1,12,0,1,19,44,0
53572,135.32,3,14,0,14,93,44,0
53573,329.23,1,9,0,7,13,41,0
53574,11.94,1,13,0,5,70,43,0
53575,157.19,1,14,1,0,104,41,0
53576,47.99,1,10,0,10,5,65,0
53577,133.73,1,19,0,2,7,55,0
53578,38.37,1,18,0,4,3,44,0
53579,19.26,3,16,0,11,9,73,0
53580,19.69,2,6,0,1,3,18,0
53581,40.5,1,10,0,0,26,39,0
53582,69.22,3,0,0,16,24,45,0
53583,20.35,1,10,0,1,16,43,0
53584,5.25,1,10,1,8,51,53,0
53585,83.68,1,6,0,5,5,54,0
53586,30.33,3,13,0,2,19,49,0
53587,2.36,3,9,0,0,47,27,0
53588,4.39,3,23,0,7,25,58,0
53589,51.12,3,9,0,6,62,36,0
53590,82.83,1,9,0,2,29,44,0
53591,150.72,1,5,0,0,11,51,0
53592,18.09,1,16,0,3,103,18,0
53593,15.41,3,13,0,5,68,40,0
53594,72.66,1,8,0,0,4,18,0
53595,11.66,3,9,0,0,25,41,0
53596,12.16,2,7,0,0,71,18,0
53597,45.52,3,7,0,3,0,61,0
53598,50.51,1,8,0,5,12,36,0
53599,72.2,2,19,0,13,1,33,0
53600,41.01,1,0,0,1,67,76,0
53601,9.64,1,5,0,3,18,41,0
53602,22.25,1,6,0,4,13,56,0
53603,39.28,3,14,0,4,159,27,0
53604,183.86,1,19,0,2,21,28,0
53605,86.73,1,9,0,4,55,41,0
53606,44.11,1,11,0,0,89,34,0
53607,82.39,1,6,1,2,38,34,0
53608,190.06,1,8,0,1,81,41,0
53609,6.62,1,11,0,4,14,32,0
53610,37.18,3,19,0,5,48,19,0
53611,4.31,1,18,0,4,30,49,0
53612,36.38,3,14,0,3,14,42,0
53613,19.16,1,13,0,1,2,35,0
53614,207.72,1,14,0,1,122,69,0
53615,161.48,1,11,0,1,38,54,0
53616,515.34,1,10,0,1,76,36,0
53617,25.27,1,13,0,2,3,39,0
53618,50.41,3,2,0,9,16,18,0
53619,34.03,1,20,0,3,35,29,0
53620,202.49,1,13,0,9,2,48,0
53621,35.29,1,13,0,1,14,66,0
53622,10.56,1,11,0,2,16,32,0
53623,4.01,1,19,0,1,34,38,0
53624,188.41,1,4,1,0,79,43,0
53625,56.2,2,12,0,1,17,47,0
53626,47.12,1,9,0,1,53,26,0
53627,271.5,2,8,0,0,36,25,0
53628,44.46,3,18,0,5,48,82,0
53629,5.34,1,16,0,1,28,20,0
53630,7.2,1,15,0,1,52,63,0
53631,80.53,1,6,0,1,72,50,0
53632,92.88,1,16,0,2,45,42,0
53633,670.39,1,10,0,0,18,48,0
53634,40.79,1,14,0,1,8,69,0
53635,438.83,1,12,0,2,20,45,0
53636,8.95,3,9,0,4,57,51,0
53637,14.88,1,11,0,5,41,69,0
53638,9.41,2,11,0,0,71,58,0
53639,52.16,1,12,0,2,29,18,0
53640,189.09,2,18,0,4,95,18,0
53641,31.58,1,12,0,1,46,47,0
53642,11.62,1,21,0,1,73,32,0
53643,90.22,3,11,1,8,16,47,0
53644,33.72,3,18,0,12,7,49,0
53645,92.36,2,11,0,2,1,70,0
53646,35.49,2,13,0,5,17,39,0
53647,35.28,1,9,0,5,25,41,0
53648,556.2,1,21,0,5,14,27,0
53649,10.16,3,11,0,5,4,42,0
53650,68.49,2,8,0,3,5,27,0
53651,101.51,1,13,0,3,10,51,0
53652,157.03,1,15,0,1,15,37,0
53653,9.58,1,16,1,5,49,39,0
53654,66.29,3,4,0,5,31,55,0
53655,21.36,3,6,0,1,11,44,0
53656,35.94,1,9,0,1,25,56,0
53657,22.37,1,12,0,1,5,34,0
53658,19.92,1,10,0,4,2,55,0
53659,295.4,3,23,0,2,15,27,0
53660,146.95,2,20,0,5,6,57,0
53661,6.42,1,5,0,0,43,33,0
53662,27.24,1,1,0,0,52,27,0
53663,32.93,1,17,0,4,54,46,0
53664,227.67,1,17,0,3,41,68,0
53665,8.59,1,16,0,4,40,44,0
53666,15.68,1,17,0,4,52,44,0
53667,14.5,3,18,0,9,6,23,0
53668,2.96,3,11,0,3,134,83,0
53669,3.01,1,10,1,1,4,25,0
53670,52.35,1,20,0,4,65,48,0
53671,14.11,1,18,1,10,21,48,0
53672,50.08,1,3,0,0,93,42,0
53673,4.58,1,10,0,4,1,52,0
53674,8.39,2,0,0,1,98,56,0
53675,21.1,1,9,0,1,5,18,0
53676,5.31,3,15,0,2,69,69,0
53677,24.75,3,8,0,9,76,32,0
53678,24.29,1,5,0,1,7,37,0
53679,21.69,3,6,0,3,9,32,1
53680,6.14,2,5,0,0,81,27,0
53681,167.99,1,9,0,1,19,63,0
53682,7.56,1,14,1,7,101,39,0
53683,28.9,3,0,0,2,10,57,0
53684,29.12,1,17,0,2,149,57,0
53685,37.89,2,1,0,0,5,66,0
53686,6.01,1,19,0,4,0,25,0
53687,51.77,1,20,0,0,21,35,0
53688,14.62,1,11,0,3,52,51,0
53689,72.38,1,11,0,15,56,59,0
53690,117.61,1,10,0,0,61,30,0
53691,38.66,3,11,0,2,57,27,0
53692,17.28,1,8,0,2,32,54,0
53693,291.86,3,14,1,2,23,45,0
53694,62.17,3,18,0,1,22,33,0
53695,13.17,1,7,0,3,26,22,0
53696,8.25,1,12,0,1,11,28,0
53697,59.4,3,18,0,3,22,53,0
53698,23.58,3,10,1,1,5,60,0
53699,8.66,3,10,0,1,43,60,0
53700,40.48,1,14,0,3,4,29,0
53701,7.12,1,10,0,1,1,60,0
53702,40.48,1,17,0,0,67,63,0
53703,51.51,1,17,0,1,59,50,0
53704,12.02,2,8,0,1,46,46,0
53705,56.24,1,17,1,2,13,53,0
53706,13.46,1,9,0,0,93,21,0
53707,34.55,1,12,0,4,73,18,0
53708,4.76,1,18,0,1,2,43,0
53709,40.27,1,20,0,2,49,42,0
53710,143.45,1,13,0,3,3,18,0
53711,5.11,1,4,0,2,14,47,0
53712,92.99,3,14,0,9,17,58,0
53713,17.23,1,15,0,5,21,64,0
53714,114.92,1,18,0,2,25,49,0
53715,343.3,1,0,0,2,19,36,0
53716,40.47,1,12,0,1,44,62,0
53717,73.2,1,11,0,3,4,62,0
53718,58.43,3,17,0,0,57,47,0
53719,126.44,1,8,0,0,28,55,0
53720,27.05,3,21,0,4,9,55,0
53721,86.24,2,12,1,5,13,76,0
53722,14.52,1,8,0,1,17,18,0
53723,155.93,1,8,0,0,33,57,0
53724,9.14,1,13,0,3,33,41,0
53725,19.8,1,9,0,3,5,45,0
53726,15.85,1,9,0,1,11,56,0
53727,59.73,1,19,0,5,27,44,0
53728,98.45,3,8,0,4,71,48,0
53729,72.78,3,4,0,1,12,41,1
53730,18.26,1,6,0,2,41,52,0
53731,243.5,3,18,0,0,52,50,0
53732,166.16,1,14,0,11,49,30,0
53733,51.57,1,19,0,0,28,51,0
53734,16.5,1,23,0,5,12,55,0
53735,6.29,2,17,0,3,43,48,0
53736,90.54,1,11,0,0,68,62,0
53737,24.33,1,11,0,5,67,42,0
53738,126.41,1,7,0,0,107,29,0
53739,139.06,3,16,0,7,11,46,0
53740,20.54,3,0,0,3,5,43,0
53741,37.09,1,23,0,12,28,23,0
53742,35.17,3,23,0,0,3,55,0
53743,239.48,1,14,0,2,43,74,0
53744,22.63,1,13,0,0,13,43,0
53745,85.05,3,9,0,1,22,35,0
53746,40.02,3,13,0,4,37,18,0
53747,272.6,2,11,0,4,101,50,0
53748,15.42,3,1,0,1,35,58,0
53749,9.43,1,16,0,4,2,39,0
53750,3.17,1,4,0,3,19,42,0
53751,45.28,3,6,0,2,30,18,0
53752,49.79,1,10,1,2,28,48,0
53753,27.56,1,18,0,14,17,27,0
53754,118.9,1,22,0,1,46,53,0
53755,263.7,1,14,0,2,9,46,0
53756,13.32,3,15,1,1,7,41,0
53757,27.16,1,9,0,2,15,62,0
53758,4.05,3,1,0,1,75,27,0
53759,39.48,1,10,0,1,131,71,0
53760,15.95,1,21,0,5,32,51,0
53761,20.88,1,9,0,5,6,44,0
53762,29.92,1,21,0,0,4,36,0
53763,68.24,1,15,0,5,18,58,0
53764,25.58,3,1,0,0,18,37,0
53765,469.12,1,17,0,1,54,62,0
53766,31.36,2,11,0,1,5,65,0
53767,5.61,1,3,0,4,40,31,0
53768,13.42,1,21,0,0,90,51,0
53769,77.75,1,19,0,2,33,22,0
53770,82.34,1,19,0,0,167,60,0
53771,34.09,1,17,0,4,16,50,0
53772,34.26,3,14,0,3,27,42,0
53773,43.85,3,15,0,0,47,18,0
53774,81.46,1,16,0,1,6,53,0
53775,32.73,1,12,0,1,59,44,0
53776,6.7,1,14,0,4,83,28,0
53777,13.57,1,8,0,3,40,48,0
53778,15.85,2,0,0,3,83,66,0
53779,7.37,1,15,0,2,8,67,0
53780,6.93,1,14,0,1,19,40,0
53781,51.7,1,11,0,2,2,26,0
53782,31.48,3,20,0,0,129,59,0
53783,81.33,1,15,0,1,29,23,0
53784,320.83,1,7,0,1,108,30,0
53785,89.87,1,5,0,1,17,55,0
53786,79.71,2,12,0,2,98,62,0
53787,4.87,1,12,0,7,41,54,0
53788,70.42,3,7,0,2,65,41,0
53789,31.74,3,8,0,0,71,54,0
53790,152.72,1,23,0,2,3,62,0
53791,6.56,1,5,0,1,18,52,0
53792,103.82,1,22,1,4,28,18,0
53793,15.66,1,6,0,1,23,35,1
53794,9.07,1,15,0,2,17,59,0
53795,468.38,1,13,1,4,23,34,1
53796,36.98,1,0,0,0,19,58,0
53797,29.06,1,13,0,2,21,51,0
53798,16.74,3,12,0,1,27,49,0
53799,22.28,3,19,0,1,4,63,0
53800,19.96,1,12,0,1,3,41,0
53801,24.44,1,11,0,1,46,55,0
53802,27.78,3,8,1,5,2,42,0
53803,24.08,2,1,0,1,87,50,0
53804,8.32,3,10,0,4,9,58,0
53805,34.17,2,10,0,2,51,31,0
53806,47.4,1,15,0,6,21,48,0
53807,91.68,3,10,0,1,14,28,0
53808,137.31,1,0,0,2,52,39,0
53809,21.97,1,12,0,3,52,37,0
53810,52.11,1,13,0,6,68,34,0
53811,87.9,3,13,0,1,19,58,0
53812,16.23,1,6,0,5,25,44,0
53813,44.23,1,12,0,2,34,83,0
53814,51.56,1,2,0,0,50,45,0
53815,3.24,2,14,0,0,6,36,0
53816,33.24,3,14,0,6,23,56,0
53817,40.11,1,14,0,5,10,52,0
53818,13.72,1,9,0,0,5,59,0
53819,112.99,1,9,0,5,70,38,0
53820,322.85,3,5,0,0,8,39,0
53821,53.51,2,12,0,1,66,48,0
53822,7.48,1,6,0,4,1,42,0
53823,25.98,1,15,0,2,39,62,0
53824,10.61,3,7,0,1,29,27,0
53825,474.42,1,21,0,0,39,58,0
53826,17.19,3,0,0,2,40,75,0
53827,43.25,3,4,0,2,12,58,0
53828,143.47,3,4,0,7,23,59,0
53829,11.63,1,13,0,0,55,45,0
53830,13.53,2,4,0,3,1,27,0
53831,170.03,1,18,0,4,61,18,0
53832,163.2,3,10,0,1,25,51,0
53833,9.96,1,12,0,6,35,43,0
53834,9.39,1,7,0,1,65,26,0
53835,73.52,1,22,0,4,18,70,0
53836,72.74,1,19,0,2,14,37,0
53837,16.72,1,3,0,1,90,46,0
53838,50.17,1,10,0,2,7,47,0
53839,8.31,3,2,0,1,16,55,0
53840,68.21,1,15,0,3,40,52,0
53841,48.22,2,3,0,1,13,30,0
53842,4.11,1,0,0,1,1,22,0
53843,21.8,1,11,0,3,14,43,0
53844,23.2,3,2,0,0,19,39,0
53845,79.35,3,12,0,1,182,56,0
53846,9.2,1,11,0,4,11,33,0
53847,148.11,1,10,1,6,29,48,1
53848,37.62,1,19,0,3,62,59,0
53849,136.99,1,8,0,3,81,23,0
53850,5.92,1,14,0,1,66,50,0
53851,50.26,2,8,0,1,22,46,0
53852,43.93,2,10,0,2,40,36,0
53853,45.9,3,13,0,1,10,20,0
53854,55.33,3,13,0,9,45,18,0
53855,50.35,1,12,0,3,1,39,0
53856,2.0,1,19,0,1,11,47,0
53857,306.81,1,12,0,5,3,50,0
53858,15.56,1,12,0,4,26,36,0
53859,16.84,1,15,0,3,10,62,0
53860,39.39,1,13,0,1,3,60,0
53861,67.7,2,20,0,1,67,38,0
53862,6.55,1,20,0,1,32,41,0
53863,5.22,1,18,0,1,39,42,0
53864,248.27,3,21,0,3,89,46,1
53865,23.25,3,5,0,2,47,51,0
53866,53.78,1,6,0,3,16,69,0
53867,9.73,3,9,0,2,64,28,0
53868,296.75,1,17,0,11,10,38,0
53869,107.92,1,17,0,2,2,47,0
53870,17.66,1,10,0,1,15,31,0
53871,268.32,3,11,0,1,44,37,0
53872,86.95,1,9,0,1,14,72,0
53873,105.08,1,12,0,6,66,61,0
53874,115.61,1,1,0,2,55,51,0
53875,22.55,1,10,0,2,27,42,0
53876,381.66,1,19,0,2,4,31,0
53877,357.68,2,10,0,5,6,56,0
53878,375.97,1,11,0,8,67,57,0
53879,2.0,3,14,0,4,22,33,0
53880,38.46,3,19,0,1,32,53,0
53881,58.72,1,20,0,3,105,21,0
53882,24.29,3,8,0,4,19,58,0
53883,37.18,1,3,0,4,19,28,0
53884,35.27,2,17,0,3,49,58,0
53885,211.1,1,10,0,0,33,57,0
53886,176.59,1,4,1,4,65,71,0
53887,57.77,1,19,0,5,25,56,0
53888,65.3,1,17,0,0,0,73,0
53889,38.19,2,3,0,1,4,31,0
53890,501.58,3,17,0,1,27,27,0
53891,60.26,1,15,0,4,58,47,0
53892,356.63,1,6,1,1,56,23,0
53893,130.59,1,12,0,1,7,83,0
53894,79.56,1,12,0,7,23,64,0
53895,5.13,1,9,0,5,123,33,0
53896,183.24,1,13,0,1,0,28,0
53897,3.92,2,17,0,11,46,44,0
53898,28.82,3,12,0,2,4,44,0
53899,6.25,3,11,0,1,32,21,0
53900,131.77,1,16,0,1,21,46,0
53901,21.72,1,17,0,2,17,48,0
53902,86.63,1,1,1,2,85,74,0
53903,2.42,3,11,0,2,29,50,0
53904,118.58,3,11,1,12,50,60,1
53905,109.68,1,17,0,5,100,53,0
53906,9.74,1,22,1,1,21,52,0
53907,18.19,1,11,0,5,108,34,0
53908,210.98,1,1,0,5,1,28,0
53909,53.0,1,10,0,0,24,49,0
53910,111.9,1,14,0,2,10,38,0
53911,3.72,1,14,0,6,27,30,0
53912,29.87,3,12,0,1,13,47,0
53913,141.04,3,17,0,1,53,28,0
53914,14.35,3,12,0,1,11,67,0
53915,15.94,1,16,0,2,13,36,0
53916,36.59,3,1,0,2,22,18,0
53917,13.68,3,4,0,3,23,59,0
53918,236.42,3,11,0,5,58,69,0
53919,95.02,1,19,0,12,84,42,0
53920,36.96,3,23,0,1,61,44,0
53921,575.09,1,14,0,5,4,38,0
53922,32.0,1,17,0,1,16,73,0
53923,71.73,1,10,0,2,16,42,0
53924,11.38,1,17,0,2,37,26,0
53925,35.64,1,18,0,1,3,34,0
53926,92.59,1,11,0,0,3,57,0
53927,88.63,3,9,1,4,36,61,0
53928,11.57,1,17,0,7,19,57,0
53929,6.91,1,0,0,1,33,38,0
53930,41.55,2,14,0,2,33,49,0
53931,62.56,1,18,0,2,66,24,0
53932,2.89,1,22,0,8,1,40,0
53933,619.75,2,14,0,2,23,32,0
53934,56.15,1,8,1,1,57,80,0
53935,2.68,1,19,0,3,5,36,0
53936,64.61,1,12,0,3,44,55,0
53937,4.6,1,20,0,3,16,64,0
53938,9.82,1,0,1,0,12,58,0
53939,68.14,1,14,0,1,9,35,0
53940,7.25,1,14,0,3,14,77,0
53941,10.81,1,6,0,5,4,36,0
53942,112.73,1,19,1,2,84,40,0
53943,32.19,1,10,0,0,126,71,0
53944,20.64,1,4,0,1,7,52,0
53945,29.75,1,20,0,2,4,45,0
53946,339.24,1,17,1,2,37,45,1
53947,111.13,2,5,0,1,46,18,0
53948,6.14,1,14,0,2,21,18,0
53949,261.18,1,8,1,4,68,53,0
53950,21.32,1,9,0,1,37,40,0
53951,33.1,1,10,0,7,15,31,0
53952,10.46,1,14,0,6,7,51,0
53953,20.2,1,16,0,1,19,26,0
53954,47.59,3,20,0,3,50,44,1
53955,40.54,1,19,0,7,26,34,0
53956,348.62,3,20,0,2,12,56,0
53957,8.42,1,20,0,0,17,40,0
53958,30.35,2,10,0,9,29,59,0
53959,2.42,1,11,0,6,68,38,0
53960,17.46,2,6,0,1,42,29,0
53961,141.92,1,13,0,2,20,45,0
53962,260.74,1,10,1,6,19,59,0
53963,290.82,3,22,0,2,11,28,0
53964,22.36,1,1,0,2,86,28,0
53965,24.48,1,12,0,0,16,31,0
53966,10.41,1,18,0,1,82,69,0
53967,28.46,2,14,0,6,29,34,0
53968,169.83,1,19,0,4,102,62,0
53969,108.14,1,22,0,0,142,41,0
53970,18.93,1,17,0,4,56,36,0
53971,24.03,3,11,0,2,25,55,0
53972,25.2,1,7,0,0,6,43,0
53973,17.99,1,9,0,8,6,60,0
53974,49.57,1,0,0,2,134,33,0
53975,95.84,1,1,0,1,16,48,0
